latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
23.01414,93.70658,299.27,0.36,0.57,2023-02-12,18:47,N,nominal,2.0NRT,286.75,1.17,N
23.01388,93.70935,307.95,0.36,0.57,2023-02-12,18:47,N,nominal,2.0NRT,287.96,1.14,N
22.60453,97.47987,297.32,0.41,0.45,2023-02-12,18:47,N,nominal,2.0NRT,286.68,0.83,N
22.59842,97.49532,301.21,0.41,0.45,2023-02-12,18:47,N,nominal,2.0NRT,287.06,1.04,N
23.01584,93.70817,300.77,0.36,0.57,2023-02-12,18:47,N,nominal,2.0NRT,286.76,0.71,N
22.67557,96.06683,302.75,0.5,0.49,2023-02-12,18:47,N,nominal,2.0NRT,292.2,0.96,N
22.48933,97.33757,319.32,0.42,0.45,2023-02-12,18:47,N,nominal,2.0NRT,283.73,2.31,N
22.68251,95.59088,306.53,0.54,0.51,2023-02-12,18:47,N,nominal,2.0NRT,289.64,1.8,N
22.67725,95.59555,306.58,0.54,0.5,2023-02-12,18:47,N,nominal,2.0NRT,289.66,1.41,N
22.47522,97.314,301.34,0.42,0.45,2023-02-12,18:47,N,nominal,2.0NRT,282.75,1.23,N
22.47471,97.31826,313.14,0.42,0.45,2023-02-12,18:47,N,nominal,2.0NRT,285.18,1.73,N
22.4742,97.32249,309.58,0.42,0.45,2023-02-12,18:47,N,nominal,2.0NRT,285.49,1.73,N
22.47369,97.32671,313.95,0.42,0.45,2023-02-12,18:47,N,nominal,2.0NRT,285.54,1.71,N
22.47005,97.32174,327.08,0.42,0.45,2023-02-12,18:47,N,nominal,2.0NRT,285.07,1.92,N
19.14613,99.22826,303.37,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293.21,1.69,N
19.07252,99.74158,311.71,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,295.03,1.74,N
18.83613,101.32898,306.12,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.19,1.07,N
19.3816,97.48369,324.79,0.56,0.43,2023-02-12,18:49,N,nominal,2.0NRT,293.89,3.48,N
19.06903,99.74088,314.42,0.43,0.38,2023-02-12,18:49,N,nominal,2.0NRT,294.79,1.67,N
18.83281,101.32835,311.25,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.53,1.06,N
19.2555,98.39095,299.88,0.5,0.41,2023-02-12,18:49,N,nominal,2.0NRT,289.62,0.56,N
18.82949,101.32771,312.39,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.3,1.06,N
18.82893,101.33138,310.12,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.11,1.06,N
18.80242,101.50424,309.24,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.37,0.86,N
19.50936,96.42877,338.92,0.43,0.46,2023-02-12,18:49,N,nominal,2.0NRT,294.94,3.96,N
19.72525,94.63946,297.98,0.57,0.52,2023-02-12,18:49,N,nominal,2.0NRT,286.75,0.93,N
19.50878,96.43336,318.69,0.43,0.46,2023-02-12,18:49,N,nominal,2.0NRT,294,3.96,N
19.25176,98.39025,306.29,0.5,0.41,2023-02-12,18:49,N,nominal,2.0NRT,290.27,1.63,N
18.79967,101.49999,309.95,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.96,1.1,N
18.79911,101.50361,305.4,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.31,1.29,N
19.50508,96.42848,315.17,0.43,0.46,2023-02-12,18:49,N,nominal,2.0NRT,293.49,3.96,N
19.24434,98.38854,302.59,0.5,0.41,2023-02-12,18:49,N,nominal,2.0NRT,289.65,0.96,N
19.1491,99.07689,308.91,0.46,0.39,2023-02-12,18:49,N,nominal,2.0NRT,293,1.44,N
18.88837,100.21295,305.68,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.53,1.27,N
18.66052,101.72041,317.25,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.69,2.31,N
18.6589,101.70892,331.36,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.94,3.51,N
18.65833,101.71256,344.75,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,297.6,6.3,N
18.65778,101.71619,345.24,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,300.88,6.3,N
18.88606,100.20474,310.77,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.41,1.5,N
18.8855,100.20858,306.46,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.63,0.92,N
18.65665,101.72343,312.71,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293,1.52,N
18.6561,101.72704,303.71,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,291.54,0.76,N
18.65502,101.712,329.78,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.65,6.3,N
19.43656,96.1172,302.03,0.45,0.47,2023-02-12,18:49,N,nominal,2.0NRT,291.78,1.13,N
18.88206,100.20803,308.38,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.85,0.92,N
18.70855,101.36446,310.34,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,290.63,0.54,N
18.84476,100.41357,334.85,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.96,7.97,N
18.87462,100.21075,302.17,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.06,0.5,N
18.70189,101.36336,307.08,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,290.05,0.75,N
18.84134,100.41303,329.71,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,288.35,4.08,N
19.0145,99.21327,302.23,0.45,0.39,2023-02-12,18:49,N,nominal,2.0NRT,290.67,0.72,N
18.76802,100.88192,307.88,0.4,0.37,2023-02-12,18:49,N,nominal,2.0NRT,291.44,0.67,N
19.59124,94.53596,310.07,0.57,0.52,2023-02-12,18:49,N,nominal,2.0NRT,292.66,2.21,N
19.3823,96.30853,312.17,0.44,0.46,2023-02-12,18:49,N,nominal,2.0NRT,290.75,0.72,N
18.85575,100.2195,308.7,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.27,1.31,N
18.84999,100.2589,304.06,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.53,0.64,N
18.7348,101.03397,310.52,0.39,0.37,2023-02-12,18:49,N,nominal,2.0NRT,290.77,0.91,N
18.63471,101.66727,331.57,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,294.97,3.37,N
18.85458,100.20342,301.59,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,290.99,0.45,N
18.84655,100.25841,307.08,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,293.79,0.64,N
18.81275,100.4885,317.98,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,295.23,1.7,N
18.63414,101.67094,314.23,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,292.6,1.7,N
18.80937,100.48782,326.92,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,296.64,1.43,N
18.63026,101.674,330.25,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,293.01,2.98,N
18.80994,100.48394,317.32,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,294.93,1.43,N
18.80881,100.49162,318.87,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.25,0.77,N
18.80088,100.54525,303.03,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,289.77,0.44,N
18.6297,101.67764,300.43,0.39,0.36,2023-02-12,18:49,N,nominal,2.0NRT,289.45,0.7,N
19.15045,98.02635,305.15,0.52,0.42,2023-02-12,18:49,N,nominal,2.0NRT,290.53,1.76,N
18.84657,100.21012,305.44,0.42,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292,0.78,N
18.84487,100.22181,305.37,0.41,0.37,2023-02-12,18:49,N,nominal,2.0NRT,292.58,1.1,N
